type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,32774,-0.205900,0.300000,12.109888,1.922422,2.093938,2.004300,2.059762,0.015532,0.000000,441
DATA,32844,-0.386407,0.300000,14.244036,2.608348,1.961511,2.054018,2.115819,0.024479,0.000000,442
DATA,32914,-0.065190,0.300000,1.378172,1.387725,1.609495,1.500217,1.467033,0.027958,0.000000,443
DATA,32984,0.547395,0.300000,-25.755997,-0.940102,1.264865,0.692636,0.845714,0.031218,0.000000,444
DATA,33054,-0.375319,0.300000,0.341586,2.566212,1.527691,1.371291,1.222506,0.035885,0.000000,445
DATA,33124,-0.054444,0.300000,-2.829149,1.346889,1.017576,1.551960,0.957249,0.031785,0.000000,446
DATA,33194,1.176626,0.300000,21.134285,-3.331177,-0.172588,0.831592,0.420228,0.023233,0.000000,447
DATA,33264,1.661648,0.300000,6.683054,-5.174262,-1.457406,-0.576075,-0.811530,0.013225,0.000000,448
DATA,33334,1.046465,0.300000,-8.316957,-2.836565,-1.903293,-1.651017,-1.908103,0.003008,0.000000,449
DATA,33404,1.631389,0.300000,-20.573065,-5.059278,-2.432966,-2.202742,-2.350357,-0.010136,0.000000,450
DATA,33474,0.447549,0.300000,-10.268178,-0.560686,-1.938501,-2.084615,-1.578392,-0.016156,0.000000,451
DATA,33544,0.345950,0.300000,-3.987686,-0.174610,-1.602504,-1.463810,-1.600597,-0.023004,0.000000,452
DATA,33614,0.284073,0.300000,-9.109642,0.060523,-1.503914,-1.207839,-1.856217,-0.027813,0.000000,453
DATA,33684,-0.170753,0.300000,9.426959,1.788862,-1.021781,-0.960600,-0.753623,-0.027747,0.000000,454
DATA,33754,-0.452411,0.300000,4.000125,2.859164,-0.706975,-0.420481,-1.034831,-0.027326,0.000000,455
DATA,33824,-0.756989,0.300000,-0.755976,4.016558,-0.293673,-0.484910,-0.655919,-0.025409,0.000000,456
DATA,33894,0.107903,0.300000,-5.085248,0.729971,-0.635206,-1.635007,-0.688174,-0.026754,0.000000,457
DATA,33964,-0.025499,0.300000,-8.073055,1.236896,-0.131149,-0.192633,-0.202797,-0.020319,0.000000,458
DATA,34034,-1.079567,0.300000,-18.987698,5.242355,0.951274,-0.098100,-0.100670,-0.010618,0.000000,459
DATA,34104,-1.593633,0.300000,22.414774,7.195808,2.028370,1.641720,1.850816,-0.000026,0.000000,460
DATA,34174,-0.648329,0.300000,17.292818,3.603651,1.630664,1.479753,1.616125,0.004400,0.000000,461
DATA,34244,0.078570,0.300000,9.426959,0.841435,1.197120,1.363275,0.723841,0.008934,0.000000,462
DATA,34314,0.323906,0.300000,-5.695004,-0.090844,1.028594,0.845611,1.530238,0.013852,0.000000,463
DATA,34384,-0.377900,0.300000,-8.377934,2.576023,1.268578,1.749034,1.238738,0.020021,0.000000,464
DATA,34454,0.560006,0.300000,27.841606,-0.988024,0.557982,0.607775,1.236112,0.017988,0.000000,465
DATA,34524,0.394712,0.300000,-0.999879,-0.359905,0.202035,0.229448,0.185221,0.017144,0.000000,466
DATA,34594,0.465362,0.300000,8.024519,-0.628373,-0.149179,0.207049,0.161983,0.012825,0.000000,467
DATA,34664,1.059346,0.300000,18.024525,-2.885512,-1.255795,-1.082626,-1.123026,0.004382,0.000000,468
